lnadjcloseSP500,lnadjcloseGE
0.001139009,0.001047121
0.007075434,0.004177552
0.001870367,-0.002086594
-2.11544E-05,-0.00366205
-0.003503694,-0.00367551
0.000226416,-0.003161225
-0.008104975,-0.006883797
0.006433954,0.007411363
-0.000489089,0.00263366
-0.000808585,-0.002106373
0.000844035,0.000527009
-0.007836423,-0.008465659
0.005060487,0.003183027
-0.001166629,-0.009579637
-0.001068232,0.006927819
0.020229498,0.031366921
0.004041761,0.013292629
-0.006166744,-0.005602256
0.00312998,0.005602256
0.002090506,0.013619378
0.01617822,0.005994024
0.003951115,0.003976148
-0.003129529,-0.002980628
-0.001280598,0.008915364
0.001184782,0.008347704
-0.000540853,0.007793512
-7.53319E-05,0.004357305
-0.002235143,-0.007759496
-0.010557356,-0.001949318
-0.005753239,-0.009804
0.009602673,0.028170877
-0.004487822,-0.000958313
0.002648035,0.00478241
0.0008719,-0.000954654
0.003617864,0.005239355
0.007148798,0.001424164
-0.000321661,0.007561473
-0.00346269,-0.00851069
-0.009940165,-0.013384521
-0.00620731,-0.008214591
0.000195435,0.003390655
-0.002970545,-0.00145173
0.008045443,0.007237667
0.010217529,0
0.004108613,0.011947573
-0.002446673,-0.004284701
-0.016710127,-0.034955015
0.000439482,-0.01493308
-0.014549262,-0.019752478
-0.003090163,-0.001023542
0.002991086,0
-0.000729227,-0.007194276
0.000155802,-0.00206505
0.010867261,0.013347221
-0.009423708,-0.001531003
0.00216143,0.004585995
0.007822506,0.008605469
-0.023990495,-0.021911705
-0.012279919,-0.011399087
0.001697276,0.005197517
0.00013044,-0.005197517
-0.003993384,-0.009950331
-0.013948842,-0.033175862
-0.001594791,0.002716655
0.004828239,0.004331355
0.01966737,0.025074667
0.000663135,-0.002109705
0.002317515,0.003162891
0.012942206,0.017219314
-0.002031655,0.001034126
-0.005240224,-0.009345862
0.007825251,0.012956906
0.004260626,-0.000515066
0.000162422,0
-0.004756454,-0.014530614
-0.001711338,0.001566989
0.001583622,0.017589693
0.003301198,0.006644543
0.002916658,0.004574341
0.000338431,-0.003556011
0.00652759,0.005582354
0.000448129,0.012572456
-0.006341469,-0.00752449
-0.004143979,0
0.011800667,0.01449663
0.011421148,-0.010978154
-0.007618159,-0.032121038
0.005473186,0.011334485
-0.009423002,-0.008230499
-0.002443286,-0.003103986
-0.004798902,-0.00207469
-0.001219199,-0.004162337
-0.011111501,-0.012064138
0.016800107,0.026557145
0.025086045,0.016310249
-0.002087762,-0.011184662
0.004853317,0.004590674
-0.003128033,-0.003058106
-0.003247646,-0.010777625
0.002652349,0.002061856
0.007568717,0.010755545
-4.75516E-05,-0.002039776
-0.000931108,-0.000510595
0.001128093,0.003568701
0.000196946,-0.003568701
0.005627103,0.008644854
0.003397466,0.033850917
0.004418279,-0.000979432
0.001506342,-0.003435586
6.68979E-06,0.004904375
0.005430699,0.011189608
-0.001851396,0.009150076
0.005093062,0
-0.003907241,-0.012057055
-0.002566608,0.002423069
0.010002474,0.014893381
-0.011605778,-0.013925795
0.01036258,0.010582109
0.000549049,-0.004796172
-0.001807044,0.00192123
0.005641969,0.000959233
-0.000606272,-0.002399809
0.001593972,0.005749896
0.000592152,0.035667788
0.000690401,0.000460936
-0.00104565,-0.005082016
0.007309758,0.019720887
-0.012481717,-0.014638871
-0.006323067,0.001841621
0.008734259,0.005504601
-0.018479275,-0.025012883
0.0060909,0.010266072
0.012645666,0.013831479
-0.000864495,-0.00643089
0.002321227,-0.000922084
0.004600126,0.003223581
0.009520494,0.013698844
0.001083976,0.003169575
0.001814812,0.000451977
0.0044711,0.00405863
0.003243872,-0.006320563
-0.002406152,-0.009099244
0.001313164,0.003649639
0.005587377,0.008163311
-0.001619755,-0.010442774
-0.005525586,-0.008249359
-0.002425463,0.003216176
0.006675167,0.005945593
-0.00831698,-0.007322687
0.007148666,0.003210276
-0.003345582,-0.005509656
0.007754913,-0.005077325
-0.000588495,-0.000925926
0.004048485,0.000925926
-0.004483682,-0.00185271
0.005158962,0.01152352
-0.010602096,-0.014774045
0.004040254,0.003250525
-0.004304177,-0.006511651
0.006283012,0.008364361
0.003538041,-0.002780354
0.012115446,0.022483168
0.003545947,0.000453618
-0.002840786,-0.005457039
-0.02323413,-0.028209963
0.014205866,0.012584645
-0.014431354,-0.014932615
-0.00672354,-0.003768257
0.00880898,-0.041431745
0.004650798,-0.018367357
0.010365294,0.006989544
6.33398E-06,0.021167416
0.004026618,-0.000487211
-0.001843784,0.011628038
0.007160318,0.002886005
0.002481842,0.000480192
-0.009351475,-0.006260555
0.009363994,0.007699749
0.010479515,0.011439591
0.001905988,0.000473821
0.005216663,0.00425432
0.004130551,0.014516762
-0.003693981,-0.010280464
0.004312401,0.005153443
4.28466E-05,-0.001870908
0.0100911,0.006997929
0.005101065,0.009715552
-0.005022297,0.001380262
0.010247412,0.008241805
-0.000707909,0.004549598
0.001720908,0.003624834
-0.008308039,0.008556684
-0.002928136,-0.008556684
-0.000551497,-0.00544219
0.006320912,0.003178209
-0.007072892,0.001811595
0.003663596,-0.001811595
-0.01441055,-0.011856044
0.005918407,0.013667639
-0.005526024,0.000452386
-0.013875567,-0.014120025
0.008454433,0.002290952
0.012749948,0.020385757
-0.000346906,-0.00314395
-0.010205232,-0.008583744
-0.008404786,-0.003181098
0.01467609,0.007256268
-0.005902398,-0.006801205
0.00753884,0.010859835
0.007760952,0.023132704
-0.013948299,-0.014618201
-0.025328355,-0.022564134
0.002666148,0.004553742
-0.012219314,-0.018803581
0.009452416,0.007839561
0.009544802,0.006410278
0.006180728,0.002734733
-0.004298837,-0.005476965
0.005389242,0.006386883
-0.000545054,-0.018820845
0.00082366,0
0.010150058,0.014719677
0.005237838,0.00319125
0.007203671,0.012664122
0.000181546,-0.003151027
0.013463198,0.016987445
0.003081777,-0.007563996
0.0013739,-0.005823085
-0.003715661,-0.008572126
0.002770192,0.004971762
0.005020365,0.003600364
0.001608773,0.045232738
0.002030925,0.005566274
-0.001853645,-0.005995735
-0.003818459,-0.003442344
0.002553175,0.002582868
0.000827937,-0.001721171
-0.003742994,-0.006480904
0.000373744,-0.000433557
-0.00013643,-0.004345943
0.01246258,0.010398707
0.001639086,0.003012699
-0.001480914,-0.00733236
-0.005739461,-0.008695707
-0.003813149,0.001309186
0.003877953,-0.000436205
-0.003576386,-0.003058775
-0.001153543,0.000874891
0.002772172,-0.003065472
-0.005190052,-0.005277057
-0.014384524,-0.003091193
-0.003310073,-0.00221386
-0.00591784,-0.00399734
0.003813963,-0.005354765
-0.005796414,-0.004933852
0.008582495,0.007168489
0.003939218,0
-0.004047857,-0.007168489
-0.01600151,-0.018149319
0.002743889,0.000915332
0.001961426,-0.004125608
-0.003179322,0.001377095
0.004155545,-0.003216176
0.008084226,0.004591376
0.001209132,-0.00045819
5.43766E-05,0
0.009943332,0.010032004
0.007318923,0.020211782
0.003047626,0.009294159
-0.003386165,-0.010183838
0.002711034,-0.003120127
0.005677017,0.015064529
0.004208849,0.013106348
0.012104116,0.016358522
-0.001844623,-0.008576382
-0.007243094,-0.01825344
-0.004730719,0.010905233
-0.002600567,0.001733854
-0.002743211,-0.003905407
0.003479352,0.000869187
-0.004082096,-0.008287943
-0.006047509,-0.006591982
0.007966754,0.011834458
-0.000666889,0.006514681
-0.009019996,-0.009569451
0.007028487,-0.002187706
-0.008542745,-0.004389823
-0.012408723,-0.011504552
0.000573697,-0.004013383
0.021595603,0.0281957
0.006266659,0.006494935
0.004066404,-0.000863558
-0.007088816,-0.007805764
0.013732816,0.00694146
0.006721323,0.012886776
0.00652742,0.034811651
9.17126E-05,0.022820876
0.005721111,-0.004846536
-0.004735731,-0.012220111
0.003252872,0.00938208
0.004385173,-0.002439026
0.001328836,0.008107057
0.00556868,0.004431024
-0.00488791,0.006410278
-0.00384676,-0.008824766
0.002899228,0.015194215
0.003564177,-0.004374634
-0.002809484,-0.000398645
0.004256458,0.018175135
-0.013270455,-0.011419695
0.013338231,0.016886323
0.000722654,-0.001558847
-0.002373164,0.001558847
0.00806272,0.003886519
0.0048256,-0.006225701
0.004213114,0.007776089
-0.003705039,0.000774293
-0.002045036,-0.00699032
-0.003642236,-0.002341008
0.008095716,-0.001955035
0.004949171,0.006242705
-0.001264125,-0.012918559
0.000149782,0.001968117
0.002482009,0.00157171
-0.000786042,-0.006301714
-0.002722705,0
-0.003197956,-0.003562244
-0.001304363,0.00277173
-0.004349,-0.007142888
0.01117523,0.018544623
0.001815435,0.008951218
-0.003184725,-0.001550989
-0.011381384,-0.020780987
-0.003777705,-0.001586043
-0.000101385,0.011049836
0.0063001,0.005479466
-0.003105784,0.001560063
0.016510893,0.013932114
-0.00058007,0.004983717
0.004807171,0.001528468
0.005304005,0.00114482
0.002911528,0.00797725
0.004734265,0.007914117
-0.000336644,0
-0.000179228,0.001875118
0.003951835,0.005231701
-0.00890141,-0.019191558
-0.000333029,-0.000760167
-0.002514941,-0.00801684
0.006063353,0.001149205
-0.000212224,-0.003067487
0.000348241,0.000383951
0.002304036,-0.009643276
-0.012655942,-0.008563696
0.010759847,0.008951218
0.005152889,0.013851703
-0.001348034,-0.005363998
-0.003902746,-0.022926981
0.002769859,-0.011067307
0.000574734,-0.011191164
-0.008929311,-0.006856248
-0.021096465,-0.034166731
-0.004888233,0.004595788
0.006121909,0.015715791
-0.010261676,-0.006587097
0.01120405,0.008227113
-0.006486304,-0.014857888
-0.023096632,-0.031252544
0.00761208,0.00896867
-0.002030319,-0.002128113
0.012363033,0.017318279
0.013214213,0.009585404
0.001568035,-0.005406543
0.011001357,0.014900938
-0.000269304,-0.001644737
0.005793241,0.002055499
0.004797663,0.011839289
0.001157801,-0.003659284
-0.006545856,-0.009824066
0.006013326,-0.002471171
-0.001920551,-0.007034997
0.006167463,0.014020848
-0.001348596,-0.000819336
2.16786E-05,0.001228753
0.004935879,0.007747235
0.002778872,-0.001219265
-0.007405882,-0.013923239
0.015152294,0.02081283
-5.33658E-05,0.010845658
0.001716949,0.011124469
0.000537939,-0.003165812
-0.000463356,-0.003573559
-0.005095076,-0.005184458
0.000305153,-0.005613487
-0.011770099,-0.016623128
-0.002825788,-0.009034969
0.009567744,0.012707693
0.007193659,0.008517594
-0.006150536,-0.014236563
0.006022339,-0.000409752
-0.002936985,0.004905979
-0.004876539,0.000407747
0.004394242,0.011349939
-0.007024971,-0.002825431
-0.001901881,0.007249327
0.004629513,0.002805051
0.007892887,0.00040008
0.007014659,-0.00080032
0.002849261,0.006384698
-0.001127083,0.007134394
-0.012616514,-0.007930256
-0.010808352,-0.006389798
0.00374358,-0.004014457
0.01085899,0.007613741
-0.021105915,-0.014070584
-0.009532051,-0.006091389
0.008183684,0.010937926
0.006734582,0.004422118
0.010433826,0.011565433
0.001362968,0.016516302
0.003767995,0.001169363
0.004083771,-0.000389636
-0.002215749,-0.005862827
0.001715504,0.001566784
-0.008129366,0.005075162
0.003230796,0.006984895
0.004749513,-0.000773694
0.002987552,0.004633213
-0.000143326,-0.004246291
-0.001349334,-0.0034877
0.001869457,-0.003889542
-0.009028998,-0.014524299
0.00560076,0.01257384
-0.001374593,-0.003128669
0.001518336,-0.000783699
0.009626233,0.015944339
0.000421707,0.002696977
-0.004712131,-0.00578817
-0.009405876,-0.0062112
0.003739958,0.002722148
0.00383743,-0.002332816
-0.006519604,-0.011746415
0.008083302,0.0074554
0.002359465,0.000390854
0.004239372,0
0.005969948,0.002341921
-0.00111469,0.003502631
0.005352759,0.003103183
0.001842024,0.001547988
0.000727549,0.001545595
-0.000379299,-0.001545595
0.001889869,-0.008933833
0.006504105,0.008547061
0.004617093,0.014974363
0.000938291,0.009482339
-0.000246024,-0.001133145
-0.003543299,-0.009493141
-0.007114124,-0.006891298
0.003129634,0.003068664
0.000836358,-0.008461589
0.002170233,0.001929385
0.007689248,0.000770713
0.001276663,0.009584125
0.001728556,0.001524972
-0.000132468,-0.010723963
-0.006456104,-0.003858029
0.004885532,-0.005815097
-0.00117955,-0.005067249
0.00190905,0.005455976
-0.000372336,-0.00584683
0.00665559,0.004680196
0.000658571,0.007751977
0.005464577,0.009606222
-0.003931281,-0.004215373
-0.00707373,-0.014310822
0.004633519,-0.001949698
-0.004139678,-0.004694844
0.001469897,0.013245227
0.004831846,0.004247931
-0.001933992,-0.001928641
0.004192327,0.01532597
-0.011904631,-0.01532597
0.010212621,-0.005420067
-0.002322964,-0.018413841
0.005003599,0.001580403
0.001752911,-0.004352133
0.000488052,0.001188825
-0.004860939,-0.00595831
0.000288079,-0.007598517
-0.004538026,-0.005636086
6.09134E-05,0.0076413
-0.020201982,-0.019418086
-0.002863206,0.008136741
0.007163332,-0.003246756
-0.009732664,-0.009804
1.56232E-05,0.016287005
-0.005572092,0.002420332
0.011465412,0.006425725
0.002755585,0.004792341
-0.00163796,-0.006795949
0.006684782,0.008388306
0.004336356,0.001986887
-6.13773E-05,-0.009172547
0.008495518,0.016686919
0.004988198,-0.000788333
0.002474731,0.01176023
0.002945555,0.002724267
-0.00199459,-0.010549033
0.004776344,0.001569859
0.001050541,-0.007083855
4.99983E-05,0.004728141
-0.001691328,-0.004728141
0.003314912,-0.001185537
-0.000544231,-0.005153629
-0.000779415,0.003966685
-0.001535626,0.000395804
0.005023279,0.005524876
-0.003077885,-0.000787402
-0.006566473,-0.007114655
0.003639443,0.001981376
0.000881512,0.002767347
-0.00598045,-0.005939435
-0.000710387,0.001983734
0.00745652,0.01103677
0.001294822,0.002349257
0.004879238,0.006237837
-0.000477403,0.003104387
-0.00804561,-0.008169662
-0.00579324,-0.002346501
0.007801962,-0.003530108
-0.016300884,-0.014645027
0.008539268,0.003184716
-0.002550088,-0.00838161
-0.002789812,0.007984074
-0.013337104,-0.018054653
5.13831E-06,-0.001620746
0.011103646,0.0108894
-0.001566346,-0.00684245
-0.015241633,-0.016697598
0.017310927,0.017908497
-0.020877821,-0.018730189
-0.011517103,-0.021184593
-0.016605025,-0.013099701
0.00157764,0.006359996
-0.008133321,0.007159433
0.000144957,-0.00125971
0.012801813,0.023256862
0.009101116,0.008583744
0.019385361,0.016549318
-0.007326078,-0.010058423
0.012228326,0.009658023
0.007028685,0.007977705
-0.001502722,-0.004778982
0.011868342,0.01426897
-0.001386316,-0.008695707
0.00621081,0.000396904
0.011663102,0.00554018
-0.000118934,-0.004350412
-0.002833812,0
0.005684325,0.004744967
0.003768396,0.02069174
0.000349484,0.00193013
0.003115344,0.001926412
0.00069643,-0.003084043
-0.000701336,0.00500675
0.000529726,-0.00346354
0.000240246,0.001155847
0.000735089,0.005759279
0.005120799,0.014820716
-0.001502249,-0.003022292
0.00196515,-0.002652019
0.005223213,0.004919594
0.002859972,0.00037743
-0.001150748,-0.004917733
0.002802029,0.000379147
-0.002545655,-0.014509609
-0.006852732,-0.017850687
0.006364115,0.001173939
0.00375766,0.012823179
-0.001162496,-0.011260068
0.001663737,-0.003128669
-0.007282994,-0.012216901
-0.000237857,-0.004371157
-0.016486095,-0.012019375
0.004525463,0.005226143
-0.016346465,-0.020661055
-0.006362811,-0.01194167
-0.008525252,-0.004151106
0.020148061,0.007046661
0.023731392,0.028503558
0.004559676,0.019086066
0.003803157,0.003538435
0.001744895,0.006259801
-0.000139287,-0.001951982
0.003304044,-0.001564334
0.00086138,-0.003136028
-0.004900607,-0.005117114
-0.010364289,-0.011909629
